data,canal,consentimento,month,year
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,1,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-05-01,App,0,5,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,1,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-06-01,App,0,6,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,1,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-07-01,App,0,7,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,1,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-08-01,App,0,8,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,1,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-09-01,App,0,9,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,1,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-10-01,App,0,10,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
2022-11-01,App,1,11,2022
